id,split,mean_B4,mean_B3,mean_B2,centroid_dist_to_river_m,centroid_dist_to_river_m,encroachment
6576,train,1450.0,1138.0,960.0,187.3055557712948,187.3055557712948,0
6577,train,1300.0,1042.0,930.0,219.6115580136798,219.6115580136798,0
6578,train,1118.0,965.0,862.0,231.83512511057813,231.83512511057813,0
6579,train,1316.0,1138.0,1004.0,193.60717190863156,193.60717190863156,0
6580,train,0.0,0.0,0.0,178.14185968381787,178.14185968381787,0
6581,train,1280.0,1129.0,987.25,209.3630535579396,209.3630535579396,0
6582,train,0.0,0.0,0.0,197.77779883044678,197.77779883044678,0
6583,train,1228.0,1048.0,915.0,218.70790296265446,218.70790296265446,0
6584,train,1250.0,1134.0,1010.0,184.81946733600333,184.81946733600333,0
6585,train,1460.0,1192.5714111328125,1018.1428833007812,173.76860818322916,173.76860818322916,0
6586,train,1484.0,1356.0,1162.0,187.32172971088437,187.32172971088437,0
6587,train,0.0,0.0,0.0,355.91560449610705,355.91560449610705,0
6588,train,1556.0,1382.0,1222.0,351.09067570625933,351.09067570625933,0
6589,train,1686.0,1542.0,1314.0,361.7498554079301,361.7498554079301,0
6590,train,1372.857177734375,1401.4761962890625,1366.2857666015625,390.8978073373273,390.8978073373273,0
6591,test,0.0,0.0,0.0,368.6777461479782,368.6777461479782,0
6592,train,0.0,0.0,0.0,385.93115452195735,385.93115452195735,0
6593,train,2252.5,2094.0,2223.5,416.9354243979126,416.9354243979126,0
6594,train,1454.0,1242.6666259765625,1154.3333740234375,387.07534396900746,387.07534396900746,0
6595,train,1489.5,1295.5,1460.5,419.941647133516,419.941647133516,0
6596,test,0.0,0.0,0.0,415.65800506873387,415.65800506873387,0
6597,train,1236.0,1028.0,924.0,539.4627041985756,539.4627041985756,0
6598,test,1020.0,889.0,738.0,560.1274105686113,560.1274105686113,0
6599,train,1430.0,1389.0,1499.0,516.2736758349072,516.2736758349072,0
6600,train,1276.3636474609375,1185.45458984375,1221.0909423828125,531.307805968198,531.307805968198,0
6601,train,1074.0,909.5,764.0,498.4998758838641,498.4998758838641,0
6602,train,1062.0,940.5,925.0,514.3640593682487,514.3640593682487,0
6603,test,1672.0,1340.0,1170.0,502.36499625274894,502.36499625274894,0
6604,train,1452.0,1055.0,851.0,491.1482839253565,491.1482839253565,0
6605,train,1344.0,1010.0,782.0,479.8371208182693,479.8371208182693,0
6606,train,1674.0,1378.0,1154.0,412.1313408017517,412.1313408017517,0
6607,test,1332.0,1201.0,1172.0,439.2935301908326,439.2935301908326,0
6608,test,1305.3333740234375,1221.6666259765625,1127.0,493.05176981983686,493.05176981983686,0
6609,train,1284.1904296875,1110.142822265625,1108.3333740234375,451.61044038924774,451.61044038924774,0
6610,train,796.0,688.0,549.0,553.7055910088909,553.7055910088909,0
6611,test,1159.5,915.75,760.25,545.1346743952419,545.1346743952419,0
6612,train,980.75,810.875,771.375,539.0156006633415,539.0156006633415,0
6613,train,1224.5,899.25,637.75,542.3481166866193,542.3481166866193,0
6614,train,1092.0,1046.0,1376.0,336.53114661646265,336.53114661646265,0
6615,train,0.0,0.0,0.0,301.89226782123893,301.89226782123893,0
6616,train,0.0,0.0,0.0,271.33017767260446,271.33017767260446,0
6617,test,0.0,0.0,0.0,412.3606579702848,412.3606579702848,0
6618,train,1766.6666259765625,1250.1666259765625,1153.3333740234375,396.77291192817717,396.77291192817717,0
6619,train,0.0,0.0,0.0,366.3152701852406,366.3152701852406,0
6620,test,1348.0,1200.0,986.0,323.52368292657013,323.52368292657013,0
6621,train,930.0,966.0,1582.0,339.8748876052944,339.8748876052944,0
6622,train,916.0,952.0,1534.0,327.8514604991303,327.8514604991303,0
6623,train,1430.6666259765625,1178.0,1034.0,287.0439606564637,287.0439606564637,0
6624,train,1461.0,1214.0,1029.5,267.6201835210759,267.6201835210759,0
6625,train,1471.0,1232.0,1033.0,272.8712546232378,272.8712546232378,0
6626,train,1323.0,1150.0,1043.0,255.71294275465294,255.71294275465294,0
6627,train,1112.0,1013.5999755859375,967.5999755859375,326.2072503323591,326.2072503323591,0
6628,train,1224.0,1094.0,902.0,297.2857504554141,297.2857504554141,0
6629,train,0.0,0.0,0.0,274.657062876078,274.657062876078,0
6630,train,0.0,0.0,0.0,303.4390155439009,303.4390155439009,0
6631,train,1344.0,1224.0,1062.0,300.1713424045695,300.1713424045695,0
6632,train,1334.0,1162.0,1206.0,238.4297011945599,238.4297011945599,0
6633,train,0.0,0.0,0.0,224.79822545454257,224.79822545454257,0
6634,test,1313.0,1090.9000244140625,937.2000122070312,265.65721287571523,265.65721287571523,0
6635,train,1207.800048828125,1137.4000244140625,1334.0,223.52845595125726,223.52845595125726,0
6636,train,1504.0,1246.0,1046.0,250.95657311127331,250.95657311127331,0
6637,train,960.0,952.0,1380.0,281.7038336830344,281.7038336830344,0
6638,train,1438.3333740234375,1187.3333740234375,1024.6666259765625,248.73387895203206,248.73387895203206,0
6639,train,0.0,0.0,0.0,260.96706857432656,260.96706857432656,0
6640,train,1346.0,1117.5999755859375,948.0,238.56116733536163,238.56116733536163,0
6641,train,1174.0,1072.0,1322.0,260.9535206152009,260.9535206152009,0
6642,train,1072.0,1060.0,1416.0,251.9596356093243,251.9596356093243,0
6643,train,0.0,0.0,0.0,239.84048382764803,239.84048382764803,0
6644,train,1610.0,1398.0,1136.0,227.925207709138,227.925207709138,0
6645,train,0.0,0.0,0.0,221.82098764885342,221.82098764885342,0
6646,train,1522.0,1270.0,1072.0,224.38590439903155,224.38590439903155,0
6647,train,1360.0,1316.0,1144.0,192.92691781757188,192.92691781757188,0
6648,test,1480.0,1266.0,1054.0,171.34399926253454,171.34399926253454,0
6649,train,0.0,0.0,0.0,158.46684738877354,158.46684738877354,0
6650,train,1076.0,878.0,716.0,193.9158878365854,193.9158878365854,0
6651,train,1474.5,1347.0,1252.5,211.67830672808986,211.67830672808986,0
6652,train,1388.0,1270.0,1178.0,176.6031207910058,176.6031207910058,0
6653,test,0.0,0.0,0.0,183.1033397587338,183.1033397587338,0
6654,train,0.0,0.0,0.0,202.86946471472837,202.86946471472837,0
6655,train,1338.0,1216.0,1106.0,165.01434968301754,165.01434968301754,0
6656,train,1554.0,1378.0,1142.0,179.62284221186113,179.62284221186113,0
6657,test,1540.0,1356.0,1140.0,218.18983929819208,218.18983929819208,0
6658,train,1434.0,1092.0,920.0,254.31148280150626,254.31148280150626,0
6659,train,1324.0,1094.0,1012.0,236.31549678201236,236.31549678201236,0
6660,test,1455.0,1097.0,890.5,222.67060303304672,222.67060303304672,0
6661,train,1438.0,1190.0,992.0,209.44534364380974,209.44534364380974,0
6662,train,1472.0,1280.0,1146.0,237.60816291958935,237.60816291958935,0
6663,train,1572.0,1416.0,1222.0,205.47528594267425,205.47528594267425,0
6664,train,0.0,0.0,0.0,199.78315630376147,199.78315630376147,0
6665,train,1478.0,1212.0,1078.0,242.88617172258074,242.88617172258074,0
6666,train,1210.0,1148.0,1058.0,228.6470413044787,228.6470413044787,0
6667,train,1378.0,1132.0,991.0,267.50868093159414,267.50868093159414,0
6668,test,1602.0,1440.0,1390.0,297.7894701455152,297.7894701455152,0
6669,train,1339.0,1136.0,1051.0,272.03951589100154,272.03951589100154,0
6670,test,0.0,0.0,0.0,262.610194970818,262.610194970818,0
6671,train,1302.0,1044.0,902.0,251.44585338001207,251.44585338001207,0
6672,test,1281.5135498046875,1306.648681640625,1585.837890625,290.8969552990796,290.8969552990796,0
6673,test,1416.0,1148.0,952.0,252.69403063773416,252.69403063773416,0
6674,train,1238.6666259765625,1046.0,935.3333129882812,258.17681792453584,258.17681792453584,0
6675,train,1892.0,1318.0,1030.0,235.93965514302613,235.93965514302613,0
6676,train,1852.0,1302.0,1032.0,243.65248509135674,243.65248509135674,0
6677,test,1374.0,1240.0,1084.0,146.58727378718393,146.58727378718393,0
6678,test,0.0,0.0,0.0,139.83148335952222,139.83148335952222,0
6679,train,0.0,0.0,0.0,172.64158710987695,172.64158710987695,0
6680,train,1428.0,1275.3333740234375,1144.6666259765625,188.59753596931998,188.59753596931998,0
6681,train,0.0,0.0,0.0,173.1236617434205,173.1236617434205,0
6682,train,1426.0,1216.0,1024.0,159.62421074247084,159.62421074247084,0
6683,train,1472.0,1298.0,1090.0,162.78287151467612,162.78287151467612,0
6684,train,0.0,0.0,0.0,168.89130846672637,168.89130846672637,0
6685,train,1542.0,1274.0,1050.0,123.88502786497772,123.88502786497772,0
6686,test,0.0,0.0,0.0,133.1722069237613,133.1722069237613,0
6687,train,0.0,0.0,0.0,475.70489622028344,475.70489622028344,0
6688,train,1234.0,974.0,754.0,484.799755377233,484.799755377233,0
6689,test,1092.0,948.0,678.0,497.93848238474294,497.93848238474294,0
6690,test,0.0,0.0,0.0,472.1113108006516,472.1113108006516,0
6691,train,0.0,0.0,0.0,480.08207929737705,480.08207929737705,0
6692,train,781.5,580.5,436.0,511.49577512881274,511.49577512881274,0
6693,train,914.0,675.5,528.5,525.548341240579,525.548341240579,0
6694,train,1007.0,738.5,568.25,498.7051278487803,498.7051278487803,0
6695,train,0.0,0.0,0.0,549.4585296742047,549.4585296742047,0
6696,train,0.0,0.0,0.0,505.8733669273165,505.8733669273165,0
6697,train,2170.0,1952.0,1676.0,234.67307939467105,234.67307939467105,0
6698,train,0.0,0.0,0.0,180.45221559468908,180.45221559468908,0
6699,train,1744.0,1616.0,1378.0,235.75956754050787,235.75956754050787,0
6700,train,0.0,0.0,0.0,226.0054372950008,226.0054372950008,0
6701,test,1501.3333740234375,1231.3333740234375,987.3333129882812,206.6523896799668,206.6523896799668,0
6702,train,0.0,0.0,0.0,232.35912311558764,232.35912311558764,0
6703,train,0.0,0.0,0.0,222.76206299255054,222.76206299255054,0
6704,train,1322.5714111328125,1144.5714111328125,1059.857177734375,186.99507507256465,186.99507507256465,0
6705,train,0.0,0.0,0.0,185.1229340032011,185.1229340032011,0
6706,train,1494.0,1091.0,820.0,216.72911177208044,216.72911177208044,0
6707,train,1047.0,863.5,797.0,362.14754671759084,362.14754671759084,0
6708,test,1546.0,1328.0,1164.0,265.4198618877509,265.4198618877509,0
6709,test,1118.0,874.0,752.5,345.7910671601388,345.7910671601388,0
6710,train,1346.0,1146.0,962.0,281.6902817399519,281.6902817399519,0
6711,train,1660.0,1352.800048828125,1084.800048828125,257.52774760970595,257.52774760970595,0
6712,train,0.0,0.0,0.0,284.7948040081411,284.7948040081411,0
6713,train,1522.5714111328125,1248.7142333984375,1035.4285888671875,278.59552629933347,278.59552629933347,0
6714,train,1386.0,1127.0,941.0,306.25465301978414,306.25465301978414,0
6715,train,1824.0,1504.0,1172.0,256.86980818801896,256.86980818801896,0
6716,train,1233.3333740234375,1027.0,891.3333129882812,340.71572502020246,340.71572502020246,0
6717,train,1081.0,930.0,695.5,401.2603087897832,401.2603087897832,0
6718,train,894.0,870.0,764.0,454.72127276759227,454.72127276759227,0
6719,train,896.0,693.4285888671875,505.8571472167969,473.2945404288226,473.2945404288226,0
6720,train,899.5,872.0,782.25,429.26994041577075,429.26994041577075,0
6721,train,0.0,0.0,0.0,408.7011214007317,408.7011214007317,0
6722,train,1409.0,1207.0,923.0,464.38449789651554,464.38449789651554,0
6723,train,0.0,0.0,0.0,440.9530783739976,440.9530783739976,0
6724,train,968.0,765.6666870117188,582.0,450.1080874751165,450.1080874751165,0
6725,test,1126.0,1015.0,866.0,415.1673923611828,415.1673923611828,0
6726,train,1118.0,896.0,706.0,424.67229351619005,424.67229351619005,0
6727,train,1428.25,1169.0,1001.875,323.22628570255415,323.22628570255415,0
6728,train,1397.0,1157.0,983.0,304.0316221476526,304.0316221476526,0
6729,train,1358.0,1205.0,1040.5,269.9046621983968,269.9046621983968,0
6730,train,1538.0,1322.0,1058.0,297.59118895840083,297.59118895840083,0
6731,test,0.0,0.0,0.0,339.5798312363668,339.5798312363668,0
6732,train,1498.0,1204.0,965.3333129882812,315.12742433389445,315.12742433389445,0
6733,train,1299.3333740234375,1052.3333740234375,887.3333129882812,342.3435509315803,342.3435509315803,0
6734,train,1545.3333740234375,1305.3333740234375,1106.0,310.4278585731404,310.4278585731404,0
6735,train,1344.0,1091.0,876.5,280.7178973421582,280.7178973421582,0
6736,train,0.0,0.0,0.0,301.82619220288683,301.82619220288683,0
6737,train,1443.3333740234375,1110.0,863.3333129882812,227.0691121460676,227.0691121460676,0
6738,train,1434.0,1094.0,879.0,227.84347200585128,227.84347200585128,0
6739,test,1368.0,1062.0,952.0,235.68826863875603,235.68826863875603,0
6740,train,0.0,0.0,0.0,241.4024598929174,241.4024598929174,0
6741,train,1394.0,1278.0,1172.0,249.28381538823328,249.28381538823328,0
6742,train,1618.0,1366.0,1096.0,260.55022148938224,260.55022148938224,0
6743,train,0.0,0.0,0.0,258.0411585387563,258.0411585387563,0
6744,test,0.0,0.0,0.0,265.5587871942908,265.5587871942908,0
6745,train,1028.0,1090.0,1548.0,294.0058179391182,294.0058179391182,0
6746,train,0.0,0.0,0.0,288.06769115264694,288.06769115264694,0
6747,test,0.0,0.0,0.0,540.5711451303117,540.5711451303117,0
6748,train,1071.25,810.25,617.5,509.50554594702857,509.50554594702857,0
6749,train,1245.5,901.0,715.75,512.7373949119524,512.7373949119524,0
6750,train,1291.0,1127.0,923.0,542.3960628010717,542.3960628010717,0
6751,train,1486.0,1051.0,876.3333129882812,545.2443891880969,545.2443891880969,0
6752,train,1147.0,987.0,813.0,506.05099161392866,506.05099161392866,0
6753,train,1275.2142333984375,977.8214111328125,796.3928833007812,509.26339176652596,509.26339176652596,0
6754,train,823.0,703.0,593.0,441.615762318959,441.615762318959,0
6755,train,1126.0,885.1666870117188,667.0,456.8599794065799,456.8599794065799,0
6756,test,0.0,0.0,0.0,445.3240774645275,445.3240774645275,0
6757,train,1412.6666259765625,1134.0,924.6666870117188,294.15041440307135,294.15041440307135,0
6758,test,1848.0,1622.0,1536.0,324.9560006238313,324.9560006238313,0
6759,train,1486.0,1244.0,1054.0,338.53592995264614,338.53592995264614,0
6760,train,3566.774169921875,3359.0107421875,2963.1181640625,343.0094792209362,343.0094792209362,0
6761,train,1788.0,1664.0,1490.0,415.7329752993264,415.7329752993264,0
6762,train,1682.0,1482.0,1366.0,423.9420940344559,423.9420940344559,0
6763,train,1277.5,1246.5,1382.75,369.03496117583046,369.03496117583046,0
6764,train,1227.0,1137.0,1194.0,425.19347863920893,425.19347863920893,0
6765,train,1513.5,1368.5,1297.5,398.58366974071583,398.58366974071583,0
6766,train,1016.7930908203125,1035.1551513671875,1164.413818359375,379.51403999621397,379.51403999621397,0
6767,train,1157.25,1109.125,1467.5,315.6010460236231,315.6010460236231,0
6768,train,1329.0,1203.0,1171.0,355.11270267297795,355.11270267297795,0
6769,train,910.0,927.0,1547.0,337.91363953271343,337.91363953271343,0
6770,train,1678.0,1482.0,1230.0,326.50310983700945,326.50310983700945,0
6771,train,1014.5,967.5,1432.0,351.13633732529286,351.13633732529286,0
6772,test,1244.0,1152.5,1222.5,363.94719463392244,363.94719463392244,0
6773,train,900.0,880.875,1421.75,348.4927143659897,348.4927143659897,0
6774,test,1574.6666259765625,1370.6666259765625,1162.6666259765625,321.73590457556224,321.73590457556224,0
6775,train,1516.0,1270.0,1049.0,298.1354568018438,298.1354568018438,0
6776,train,1274.0,1086.0,863.5,293.6525414880247,293.6525414880247,0
6777,train,1289.0,1224.0,1164.0,344.2104626613951,344.2104626613951,0
6778,train,1216.0,1090.6666259765625,951.6666870117188,366.1782421069698,366.1782421069698,0
6779,train,1441.142822265625,1326.5714111328125,1291.142822265625,338.1198620550906,338.1198620550906,0
6780,train,0.0,0.0,0.0,323.96422072449644,323.96422072449644,0
6781,train,1315.0,1081.0,793.0,311.517533078731,311.517533078731,0
6782,train,1092.0,962.0,717.0,301.75827932285404,301.75827932285404,0
6783,test,0.0,0.0,0.0,278.49725406222404,278.49725406222404,0
6784,train,1444.0,1288.0,1028.0,267.8463346073183,267.8463346073183,0
6785,train,0.0,0.0,0.0,236.24230976393682,236.24230976393682,0
6786,train,0.0,0.0,0.0,223.87625944324776,223.87625944324776,0
6787,test,0.0,0.0,0.0,222.33905682620966,222.33905682620966,0
6788,train,1435.0,1260.0,1106.0,194.65278272036232,194.65278272036232,0
6789,train,1349.199951171875,1141.0,989.7999877929688,202.06566732424804,202.06566732424804,0
6790,train,1528.0,1244.0,988.0,230.20650223023728,230.20650223023728,0
6791,test,1704.5,1414.5,1143.0,216.45265583861385,216.45265583861385,0
6792,train,1821.0,1458.0,1211.0,177.23879190546802,177.23879190546802,0
6793,train,0.0,0.0,0.0,224.47415260500694,224.47415260500694,0
6794,test,0.0,0.0,0.0,217.95001429712184,217.95001429712184,0
6795,train,1724.6666259765625,1425.3333740234375,1160.6666259765625,202.20909700912227,202.20909700912227,0
6796,train,1616.0,1376.0,1066.0,165.33813409192712,165.33813409192712,0
6797,train,1636.0,1456.0,1252.0,137.93351811237972,137.93351811237972,0
6798,train,1300.0,1134.0,999.0,143.25674621988108,143.25674621988108,0
6799,train,1387.0,1144.0,961.5,161.00748668482345,161.00748668482345,0
6800,train,1604.0,1232.0,1158.0,150.2928994560586,150.2928994560586,0
6801,train,1586.0,1368.0,1062.0,153.66228030273584,153.66228030273584,0
6802,test,1570.0,1254.0,1044.0,130.1654804384446,130.1654804384446,0
6803,train,1538.0,1330.0,1158.0,145.53114779481155,145.53114779481155,0
6804,train,0.0,0.0,0.0,133.78614040418364,133.78614040418364,0
6805,train,1572.0,1262.0,966.0,124.18284621691929,124.18284621691929,0
6806,train,788.0,772.0,715.0,102.1220072767938,102.1220072767938,0
6807,train,1240.0,1012.0,861.0,227.9755396195525,227.9755396195525,0
6808,train,1088.0,927.0,808.0,255.54444443025156,255.54444443025156,0
6809,train,0.0,0.0,0.0,253.81326294317057,253.81326294317057,0
6810,train,0.0,0.0,0.0,249.22597550640154,249.22597550640154,0
6811,train,0.0,0.0,0.0,222.65177680896602,222.65177680896602,0
6812,train,1340.0,1192.0,1108.0,241.130911149377,241.130911149377,0
6813,test,1563.625,1439.25,1269.5,243.868896949367,243.868896949367,0
6814,test,1465.0,1268.0,1143.0,241.78326085331923,241.78326085331923,0
6815,test,1530.0,1172.0,1004.0,240.80622059443513,240.80622059443513,0
6816,train,0.0,0.0,0.0,238.87652819390073,238.87652819390073,0
6817,train,1362.0,1054.0,917.0,182.65994876373412,182.65994876373412,0
6818,train,0.0,0.0,0.0,165.67189439099383,165.67189439099383,0
6819,train,1590.0,1313.0,1112.0,201.83079114816968,201.83079114816968,0
6820,train,1275.0,1165.0,1153.0,166.89757669921943,166.89757669921943,0
6821,train,0.0,0.0,0.0,161.99195203668086,161.99195203668086,0
6822,test,0.0,0.0,0.0,158.85651800126897,158.85651800126897,0
6823,test,1246.0,1252.0,1272.0,173.35767375552044,173.35767375552044,0
6824,train,1459.0,1235.0,1110.0,207.09132021180204,207.09132021180204,0
6825,train,1389.5,1109.75,965.25,155.7154913132601,155.7154913132601,0
6826,train,1528.0,1325.0,1173.0,176.4052029973227,176.4052029973227,0
6827,train,1200.0,1132.0,990.0,239.05234294710763,239.05234294710763,0
6828,test,0.0,0.0,0.0,226.67354006256414,226.67354006256414,0
6829,train,0.0,0.0,0.0,234.66630553809233,234.66630553809233,0
6830,train,0.0,0.0,0.0,231.53719969554493,231.53719969554493,0
6831,test,1268.0,968.0,866.0,221.62051255782603,221.62051255782603,0
