lon,lat,confidence,area_m2,B2,B3,B4,B8,B11,B12,NDVI,NDBI,rf_builtup_prob
36.89838789300557,-1.252329612658168,0.8125,160.06509399414062,873.5,1078.0,1332.0,1647.0,2241.5,2159.0,0.10574018210172653,0.15288671851158142,0.94
36.88625467903915,-1.253190219161483,0.8125,208.22439575195312,985.0,1215.0,1426.0,1833.5,2266.5,2146.0,0.12501917779445648,0.10560975968837738,0.91
36.8887116437196,-1.2240633710803746,0.8125,24.494300842285156,695.0,951.0,995.0,2205.0,2250.0,1881.0,0.37812501192092896,0.010101010091602802,0.77
36.912496488738675,-1.2512103782937534,0.8125,83.07469940185547,1074.0,1168.0,1226.0,2127.0,2497.0,2328.0,0.26871457695961,0.08001729846000671,0.95
36.913499786475704,-1.2476029655415153,0.8125,44.45240020751953,1400.0,1389.0,1472.0,1851.5,2317.0,2042.5,0.1141868531703949,0.11167086660861969,0.83
36.90002438309219,-1.2362545533604954,0.8125,72.83390045166016,882.5,1056.0,1107.0,1518.0,2328.0,2127.0,0.1565714329481125,0.21060842275619507,0.89
36.89031692009883,-1.248120221263715,0.8125,81.42289733886719,779.5,962.0,1207.0,1585.5,2190.0,2155.0,0.135541632771492,0.16011124849319458,0.97
36.904666307288814,-1.2417481658583411,0.8125,90.01899719238281,1651.0,1842.0,2030.0,2136.0,2685.5,2703.5,0.025444071739912033,0.11396868526935577,0.93
36.889567791121856,-1.2500376347166968,0.8125,96.04199981689453,1058.0,1287.0,1468.0,1721.5,2376.5,2319.0,0.07947954535484314,0.15983407199382782,0.99
36.88159937753935,-1.2349524958528895,0.8125,20.065500259399414,939.5,1208.0,1370.0,2081.0,2301.5,2167.0,0.20602723956108093,0.05031374841928482,0.93
36.89723298583273,-1.2546750998122809,0.8125,49.65230178833008,1199.0,1410.0,1630.0,1948.0,2616.5,2621.5,0.08887647092342377,0.14645634591579437,1.0
36.89997979208166,-1.2388631274767614,0.8125,69.1552963256836,783.5,1023.0,1086.0,2375.5,2335.5,1954.5,0.3725263476371765,-0.008490766398608685,0.8
36.91832007471448,-1.2375566108681018,0.8125,102.10880279541016,1018.5,1317.0,1480.0,1862.0,2499.5,2143.0,0.11430281400680542,0.14616531133651733,0.87
36.901232799477675,-1.2226988861580204,0.8125,37.002601623535156,522.0,751.0,870.0,1906.0,1994.5,1536.0,0.37319883704185486,0.022689398378133774,0.63
36.9102624791109,-1.2399422299316953,0.8125,61.98139953613281,1354.0,1517.0,1786.0,1946.0,2583.0,2489.0,0.04287245497107506,0.14064915478229523,1.0
36.91212638335123,-1.2374050014322848,0.875,78.40740203857422,1325.0,1572.0,1755.0,2136.0,2873.5,2680.5,0.09791827201843262,0.14722028374671936,0.97
36.88000301936222,-1.2280408892200483,0.875,246.6280975341797,673.0,887.0,1178.0,1874.0,2280.5,2250.0,0.228047177195549,0.09784571081399918,0.82
