B11,B12,B2,B3,B4,B8,NDBI,NDVI,builtup,lon,lat
2335.0,1736.0,558.0,736.0,854.0,2208.0,0.02795509621500969,0.4421946406364441,0,36.97533083082259,-1.2256164578884692
2396.0,2001.5,608.0,905.0,1056.0,2084.0,0.06964285671710968,0.3273885250091553,0,36.93688293666228,-1.2377437142240826
2710.0,2086.0,586.0,860.0,1006.0,2698.0,0.002218934940174222,0.45680344104766846,0,36.957005199026554,-1.2343301161444284
2930.5,2361.5,1404.0,1784.0,2064.0,2721.0,0.03706980496644974,0.13730408251285553,0,36.951345812736605,-1.2363962412979035
2394.0,1671.0,489.0,734.0,800.0,2250.0,0.03100775182247162,0.4754098355770111,0,36.96176627003239,-1.218429935615513
2962.5,2124.5,694.0,906.5,1112.0,2347.0,0.11592428386211395,0.35703960061073303,0,36.962035764617625,-1.2264249416441768
2638.0,2263.0,831.0,982.0,1204.0,1942.0,0.15196506679058075,0.23458360135555267,0,36.977307124447655,-1.235138599900136
2225.5,1348.0,424.0,665.0,585.5,2489.0,-0.05589139834046364,0.6191250681877136,0,36.95907132418003,-1.2423251221730922
2411.5,1670.0,568.0,837.0,876.0,2536.0,-0.025164224207401276,0.48651817440986633,0,36.94793221465695,-1.2026195866150093
2611.0,1776.0,525.0,824.0,778.0,3300.0,-0.11656234413385391,0.6184403896331787,0,36.96814430854964,-1.2493319813892245
2670.0,1857.0,520.0,778.0,790.0,2590.0,0.015209125354886055,0.5325443744659424,0,36.94451861657729,-1.2080094783197266
3370.5,2618.5,777.5,1044.0,1351.0,2100.0,0.23224568367004395,0.21703854203224182,0,36.95448991623102,-1.2310961811215981
